#kgID	geneSymbol
uc008rme.3	Bank1
uc012cyk.3	Bank1
uc008rmf.1	Bank1
uc029uov.1	1700030L20Rik
uc057lgs.1	KY467951
uc008rmm.1	Gm4861
uc056zum.1	Mir6380
uc008rmt.2	Dapp1
uc008rmu.2	Dapp1
uc008rmv.1	Gm5105
uc033iab.2	Mttp
uc033iaa.1	Mttp
uc008rmw.2	Mttp
uc057lgt.1	Mttp
uc008rnb.2	4930579F01Rik
uc012cyl.1	4930579F01Rik
uc008rnc.2	0610031O16Rik
uc008rne.1	0610031O16Rik
uc008rnl.1	Metap1
uc008rnm.1	Metap1
uc008rno.1	4930425O10Rik
uc008rnt.2	Rap1gds1
uc008rnr.2	Rap1gds1
uc008rns.2	Rap1gds1
uc008rnu.2	Rap1gds1
uc008rnv.2	Rap1gds1
uc008rnw.2	Rap1gds1
uc008rnx.2	Rap1gds1
uc012cyn.2	AB351778
uc008rnz.1	AK076796
uc008roa.1	AK076796
uc008rob.1	Pdha2
uc008roj.2	Bmpr1b
uc008roh.2	Bmpr1b
uc008rok.2	Bmpr1b
uc008rog.2	Bmpr1b
uc008roi.2	Bmpr1b
uc012cyp.1	Pdlim5
uc012cyq.1	Pdlim5
uc012cyr.1	Pdlim5
uc012cys.1	Pdlim5
uc008rol.2	Pdlim5
uc008roo.2	Pdlim5
uc012cyt.1	Pdlim5
uc008ron.2	Pdlim5
uc012cyu.1	Pdlim5
uc056zun.1	AK034707
uc033iae.1	Mir6381
uc008rpe.2	Pkn2
uc008rpf.2	Pkn2
uc008rpg.2	Pkn2
uc056zup.1	AK077832
uc008rpj.1	Gm6260
uc008rpk.1	AK029620
uc008rpl.2	Lmo4
uc012cyw.1	Lmo4
uc008rpm.1	Lmo4
uc008rpo.2	Lmo4
uc012cyx.1	Hs2st1
uc008rpq.1	Hs2st1
uc057brf.1	AK165181
uc008rpw.2	Sh3glb1
uc008rpt.2	Sh3glb1
uc008rpv.2	Sh3glb1
uc008rps.1	Sh3glb1
uc008rpx.2	Clca3a1
uc008rpy.2	Clca3a1
uc008rqa.2	Clca3a2
uc012cyy.2	Clca3a1
uc012cyz.3	Clca3b
uc008rqc.2	Clca4c-ps
uc008rqd.1	Clca4b
uc008rqe.1	Clca4a
uc012cza.1	Clca4a
uc008rqf.2	Clca1
uc008rqg.1	Clca2
uc008rqh.1	Clca2
uc008rqq.2	Cyr61
uc008rqw.2	Wdr63
uc012czf.1	Gm10636
uc056zut.1	AK132443
uc012czg.2	Spata1
uc008rri.1	Spata1
uc008rrj.1	Spata1
uc008rrl.3	Rpf1
uc008rrm.2	Rpf1
uc057lgu.1	Rpf1
uc008rro.2	Dnase2b
uc008rrn.2	Dnase2b
uc008rrr.1	4930503B20Rik
uc008rrq.1	4930503B20Rik
uc008rru.1	Prkacb
uc008rrv.2	Prkacb
uc008rrt.2	Prkacb
uc008rrs.2	Prkacb
uc008rsb.1	Adgrl2
uc008rsa.1	Adgrl2
uc008rrz.1	Adgrl2
uc008rry.1	Adgrl2
uc008rsc.1	Adgrl2
uc008rse.1	BC075654
uc008rsg.1	AK082954
uc008rsh.1	AK139864
uc056zuv.1	Mir3963
uc008rsk.3	Ifi44
uc057lgw.1	Ifi44l
uc008rsn.1	Ptgfr
uc008rsm.1	Ptgfr
uc008rsp.1	Gipc2
uc008rso.1	Gipc2
uc008rsr.3	Dnajb4
uc008rsq.3	Dnajb4
uc008rss.1	AK077587
uc008rtb.3	Nexn
uc008rtd.3	Nexn
uc029upd.2	Nexn
uc029upe.2	Nexn
uc008rtc.1	Nexn
uc008rte.3	Miga1
uc012czl.2	Miga1
uc008rtf.2	Miga1
uc008rtg.2	Miga1
uc008rtq.1	Ak5
uc008rtu.2	St6galnac5
uc008rtv.1	4930482G09Rik
uc008rtw.1	St6galnac3
uc056zux.1	1700012D16Rik
uc008rtx.1	AK005987
uc029upg.1	5730460C07Rik
uc008rtz.2	Asb17os
uc033iaf.1	Msh4
uc008rue.2	Msh4
uc033iag.1	Msh4
uc008ruc.2	Msh4
uc008rud.2	Msh4
uc008rub.2	Msh4
uc008rua.2	Msh4
uc008ruf.2	Rabggtb
uc012czq.1	Rabggtb
uc012czt.1	Rabggtb
uc008rug.2	Rabggtb
uc012czr.1	Rabggtb
uc012czs.1	Rabggtb
uc012czv.1	Snord45c
uc012czu.1	Snord45b
uc008rui.2	Rabggtb
uc008ruj.2	Acadm
uc008rum.2	Lhx8
uc008ruo.2	Tyw3
uc012czw.1	Tyw3
uc008ruq.1	AK190465
uc008rus.2	Tnni3k
uc012czy.1	Tnni3k
uc008rut.1	Tnni3k
uc008ruu.2	Fpgt
uc008ruy.1	4930570G19Rik
uc008ruz.1	4930570G19Rik
uc008rva.1	4930570G19Rik
uc057lha.1	4930570G19Rik
uc008rvd.1	4930592C13Rik
uc008rvj.1	Cth
uc008rvo.1	Srsf11
uc008rvn.1	Srsf11
uc008rvm.2	Srsf11
uc012daa.2	Srsf11
uc008rvq.1	Srsf11
uc008rvr.1	Srsf11
uc008rvs.1	Srsf11
uc008rvt.1	Srsf11
uc008rvp.2	Srsf11
uc056zuy.1	AK081211
uc008rvw.2	Lrrc7
uc008rvx.2	Lrrc7
uc012dac.2	Lrrc7
uc012dad.1	Vmn1r2
uc057lhc.1	KY467962
uc057lhb.1	KY467961
uc056zuz.1	Mir3471-2
uc008rwi.3	Tgs1
uc008rwj.2	2210414B05Rik
uc008rwm.2	Lyn
uc008rwk.2	Lyn
uc008rwl.2	Lyn
uc012daf.2	6330407A03Rik
uc008rwu.2	Chchd7
uc008rws.4	Chchd7
uc008rwq.3	Chchd7
uc012dag.2	Chchd7
uc008rwr.4	Chchd7
uc033iah.2	Chchd7
uc008rwt.4	Chchd7
uc033iaj.2	Chchd7
uc033iai.2	Chchd7
uc008rwv.1	DQ072386
uc008rxb.1	AK043612
uc008rxd.1	4930423M02Rik
uc008rxe.1	Fam110b
uc033ial.1	Fam110b
uc008rxf.1	Fam110b
uc008rxg.1	Fam110b
uc008rxh.1	Fam110b
uc008rxi.1	Fam110b
uc008rxj.1	Ubxn2b
uc056zva.1	AK153656
uc008rxm.1	Sdcbp
uc008rxn.1	Sdcbp
uc029upo.1	8430436N08Rik
uc008rxw.1	Rab2a
uc008rxx.1	Rab2a
uc008rxz.2	Chd7
uc012daj.2	Chd7
uc008rxy.1	Chd7
uc008ryb.1	Chd7
uc008rye.2	Clvs1
uc008ryd.2	Clvs1
uc008ryc.2	Clvs1
uc057brh.1	AK047462
uc008ryq.1	4930412C18Rik
uc008rys.1	4930412C18Rik
uc008ryr.2	KY467964
uc057lhd.1	KY467963
uc008ryt.1	Gdf6
uc012dam.2	2610301B20Rik
uc057brj.1	AK045565
uc057lhe.1	Gm11827
uc012dan.1	Mir684-2
uc008rzb.1	Trp53inp1
uc008rza.1	Trp53inp1
uc008ryz.1	Trp53inp1
uc008rzf.1	Ccne2
uc008rze.1	Ccne2
uc008rzd.2	Ccne2
uc008rzp.1	Virma
uc008rzq.1	Virma
uc008rzo.1	Virma
uc008rzs.2	Rad54b
uc008rzr.2	Rad54b
uc008rzt.2	Fsbp
uc008rzv.2	Gem
uc008rzw.2	Gem
uc008rzy.2	Cdh17
uc008rzx.2	Cdh17
uc008sac.2	1700123M08Rik
uc008sad.2	1700123M08Rik
uc008sak.1	Rbm12b2
uc033iap.1	Rbm12b2
uc008sal.1	Rbm12b2
uc012dap.1	Rbm12b2
uc008sao.4	Rbm12b1
uc033iaq.1	Rbm12b1
uc008san.4	Rbm12b1
uc008sas.2	Triqk
uc012dar.1	Triqk
uc008saw.4	Runx1t1
uc008sau.4	Runx1t1
uc008sax.4	Runx1t1
uc008sav.2	Runx1t1
uc008sbg.1	Tmem55a
uc029upr.1	Gm11837
uc008sbk.2	Tmem64
uc008sbl.1	Calb1
uc008sbn.1	Nbn
uc057brk.1	AK155840
uc008sbt.2	A530072M11Rik
uc008sbs.2	A530072M11Rik
uc008sbu.2	Mmp16
uc008sbw.3	Mmp16
uc008sbv.2	Mmp16
uc029ups.2	DQ311519
uc008sbx.1	Cngb3
uc008sca.3	Rmdn1
uc008scb.1	AK040948
uc056zvh.1	AK041619
uc012dau.1	Slc7a13
uc008scf.2	Slc7a13
uc008scj.2	Ttpa
uc008sci.2	Ttpa
uc008sck.1	Ggh
uc008scv.3	Ccnc
uc008scu.3	Ccnc
uc056zvj.1	Ccnc
uc008scs.3	Ccnc
uc008scw.3	Ccnc
uc008scr.3	Ccnc
uc008sct.3	Ccnc
uc008scq.3	Ccnc
uc008sda.1	Usp45
uc008sdc.1	Usp45
uc008sdb.1	Usp45
uc008scz.1	Usp45
uc008scy.1	Usp45
uc008sdg.2	Pnisr
uc008sdf.2	Pnisr
uc008sdh.1	Pnisr
uc008sdi.1	Pnisr
uc008sdj.1	Coq3
uc008sdl.2	Faxc
uc008sdm.2	Faxc
uc008sdn.2	Faxc
uc008sdk.2	Faxc
uc012daw.2	Fbxl4
uc012dax.2	Fbxl4
uc008sdo.2	Fbxl4
uc012day.2	Fbxl4
uc057brm.1	Gm30731
uc008sdx.3	Mms22l
uc008sdw.3	Mms22l
uc008sdy.2	Mms22l
uc008sdv.2	Mms22l
uc008sdu.2	Mms22l
uc008sec.1	AK052881
uc008sed.2	Ndufaf4
uc008see.1	Gpr63
uc033iav.1	Gpr63
uc008sen.3	Epha7
uc012dbe.2	Epha7
uc008sem.3	Epha7
uc008sel.3	Epha7
uc029upv.1	AB352621
uc029upw.1	4930556G01Rik
uc008seq.3	Map3k7
uc008sep.3	Map3k7
uc008seo.2	Map3k7
uc012dbg.1	Bach2
uc012dbf.1	Bach2
uc008ses.1	Bach2
uc057lhh.1	KY467972
uc008sew.3	Casp8ap2
uc008sex.3	Casp8ap2
uc012dbh.2	Casp8ap2
uc008sfa.1	Mdn1
uc008sez.1	Mdn1
uc008sfb.1	Mdn1
uc008sfd.1	Mdn1
uc008sfc.1	Mdn1
uc008sey.1	Mdn1
uc008sfe.3	Lyrm2
uc008sfl.1	Rragd
uc008sfm.1	Rragd
uc012dbi.1	Rragd
uc008sfn.1	AK081204
uc008sfp.1	Ube2j1
uc008sfq.1	Gabrr2
uc008sfr.2	Gabrr1
uc008sft.1	Srsf12
uc056zvl.1	Rngtt
uc008sfv.2	Rngtt
uc012dbk.1	Rngtt
uc033iaz.1	Mir8118
uc008sfw.1	Cnr1
uc033iba.1	Cnr1
uc012dbm.1	Cnr1
uc029upx.1	AB353040
uc008sga.1	Akirin2
uc008sgf.2	Rars2
uc008sgg.2	Rars2
uc008sgq.1	Cga
uc008sgu.1	Ifnk
uc008sgy.1	AK045932
uc033ibc.1	Mir873b
uc008shc.2	1700009N14Rik
uc033ibd.1	1700009N14Rik
uc008shd.1	Aco1
uc029uqa.3	Smim27
uc029uqb.1	4930509K18Rik
uc008shm.1	Tmem215
uc012dbv.1	Tmem215
uc033ibe.1	Tmem215
uc008sht.3	Dnaja1
uc012dbx.2	Dnaja1
uc012dby.2	Dnaja1
uc012dbw.1	Mir207
uc057bro.1	AK163758
uc008shx.1	AK142614
uc008shy.1	Spink4
uc008sib.1	Chmp5
uc008sia.1	Chmp5
uc008sie.2	Nfx1
uc008sid.2	Nfx1
uc008sic.2	Nfx1
uc012dbz.1	Mir3094
uc008sij.1	Ube2r2
uc056zvr.1	AK038425
uc008sin.1	Ubap1
uc012dca.1	Ubap1
uc008sim.1	Ubap1
uc008sis.1	Nudt2
uc029uqj.1	Fam219aos
uc008sjb.1	AK086793
uc008sjc.2	Dnaic1
uc008sjo.2	Galt
uc008sjp.2	Galt
uc008sjn.2	Galt
uc008sjs.2	Il11ra1
uc008sjr.2	Il11ra1
uc008sjt.2	Il11ra1
uc033ibp.1	Il11ra1
uc029uql.1	DQ568775
uc008ska.1	DQ545836
uc029uqw.1	4933409K07Rik 
uc029urg.1	Gm5859
uc008sks.1	DQ562653
uc008skt.1	Ccl21c
uc012dci.2	Gm20878
uc057lhm.1	DQ568410
uc057lhn.1	DQ565859
uc008skw.2	DQ724032
uc008skx.1	DQ697578
uc029urt.1	DQ558043
uc029uru.1	DQ548390
uc029urv.1	DQ687198
uc029urw.1	DQ703338
uc008skz.1	DQ550788
uc008sla.1	DQ548859
uc029urx.1	DQ556009
uc029ury.1	DQ564628
uc008slc.2	DQ724032
uc008sld.1	DQ697578
uc029usa.1	DQ558043
uc029usb.1	DQ548390
uc008sle.2	DQ687198
uc029usc.1	DQ703338
uc029usd.1	DQ548859
uc029use.1	DQ556009
uc008slf.1	DQ564628
uc057lho.1	4933409K07Rik 
uc008slh.1	Gm7819
uc008sll.1	Ccl21c
uc008slm.1	Ccl19
uc012dcl.1	Ccl27b
uc012dcm.1	Ccl27b
uc008sln.2	Gm13306
uc029usi.1	4933409K07Rik
uc012dcn.1	4933409K07Rik 
uc029usn.1	AK047207
uc029usp.2	Ccl21b
uc029usq.1	Gm21953
uc057lhp.1	DQ568410
uc057lhq.1	DQ565859
uc008smn.2	DQ724032
uc029uss.1	DQ697578
uc029ust.1	DQ558043
uc029usu.1	DQ548390
uc029usv.1	DQ687198
uc029usw.1	DQ703338
uc029usx.1	DQ550788
uc029usy.1	DQ548859
uc029usz.1	DQ556009
uc029uta.1	DQ564628
uc029utc.1	DQ724032
uc008smr.1	DQ697578
uc029utd.1	DQ558043
uc029ute.1	DQ548390
uc029utf.1	DQ687198
uc029utg.1	DQ703338
uc029uth.2	Gm20878
uc008smv.1	DQ568775
uc029uti.1	DQ687153
uc008sni.4	Gm7819
uc029utm.1	DQ687153
uc008snn.1	Ccl21c
uc008sno.1	Ccl19
uc012dcs.1	Ccl27b
uc012dct.1	Ccl27b
uc008snp.2	Gm13306
uc008sns.1	DQ724032
uc029utn.1	DQ697578
uc029uto.1	DQ558043
uc029utp.1	DQ548390
uc008snt.2	DQ687198
uc029utq.1	DQ703338
uc029utr.1	DQ550788
uc008snu.2	DQ548859
uc008snv.1	DQ564628
uc008snw.1	4930578G10Rik
uc008soa.2	DQ724032
uc008sob.1	DQ697578
uc029uts.1	DQ558043
uc029utt.1	DQ548390
uc029utu.1	DQ687198
uc029utv.1	DQ703338
uc029utw.1	DQ550788
uc008sly.1	DQ548859
uc029utx.1	DQ564628
uc008soj.1	Phf24
uc057lhr.1	Phf24
uc008sok.1	Phf24
uc008soi.1	Phf24
uc008sol.1	AK138412
uc008sop.1	Dnajb5
uc008som.1	Dnajb5
uc008son.1	Dnajb5
uc008soo.1	Dnajb5
uc008soq.2	1700022I11Rik
uc008spe.1	AK043958
uc012dcy.2	Unc13b
uc008spg.3	Unc13b
uc057brq.1	Unc13b
uc008sph.3	Unc13b
uc008spi.1	Unc13b
uc008spf.2	Unc13b
uc012dcx.2	Unc13b
uc008spl.1	Atp8b5
uc012dcz.1	Atp8b5
uc008spk.1	Atp8b5
uc008spj.1	Atp8b5
uc008spm.2	Rusc2
uc008spn.2	Rusc2
uc008spo.1	Rusc2
uc057lhs.1	Rusc2
uc056zvs.1	AK143020
uc008spq.2	Tesk1
uc008spy.2	Ccdc107
uc008sqa.1	Car9
uc012ddb.1	Car9
uc008sqg.1	Creb3
uc057brr.1	AK050897
uc008sqj.1	Rgp1
uc033ibr.1	Rgp1
uc008sqk.1	Rgp1
uc033ibs.1	Rgp1
uc057brs.1	AK088162
uc008sqm.2	Npr2
uc008sqn.2	Npr2
uc008sqo.2	Npr2
uc008sqp.2	Npr2
uc008sqv.2	Tmem8b
uc012ddc.1	Tmem8b
uc012ddd.1	Tmem8b
uc008sqx.1	Hrct1
uc008sqy.1	Spaar
uc008sqz.1	A630077J23Rik
uc008srd.1	Olfr155
uc012ddg.1	Reck
uc012ddh.1	Reck
uc008srf.1	Glipr2
uc008srg.1	Ccin
uc008sri.2	Clta
uc008srj.2	Clta
uc056zvt.1	Clta
uc008srk.2	Clta
uc008srl.2	Clta
uc008srh.2	Clta
uc029utz.1	Gm12504
uc008srv.1	Melk
uc033ibu.1	5730488B01Rik
uc008srz.3	Zcchc7
uc008sry.2	Zcchc7
uc012ddi.1	Zcchc7
uc008ssa.3	Zcchc7
uc057lht.1	KY467975
uc008ssb.2	Grhpr
uc012ddk.2	Polr1e
uc008sse.2	Polr1e
uc008ssi.1	Frmpd1
uc008ssj.1	Trmt10b
uc008ssn.1	Dcaf10
uc008sso.1	Dcaf10
uc008ssm.1	Dcaf10
uc008ssp.1	Dcaf10
uc008ssv.1	Gm12408
uc008ssw.1	Gm829
uc008ssx.1	Aldh1b1
uc033ibx.1	Aldh1b1
uc012ddo.2	Stra6l
uc008ssz.3	Stra6l
uc012ddp.1	Ccdc180
uc008sta.2	Ccdc180
uc008stb.2	Tdrd7
uc008stc.2	Tdrd7
uc008ste.1	Tmod1
uc008stf.1	Tmod1
uc008stk.2	Ncbp1
uc008stl.2	Ncbp1
uc008stj.1	Ncbp1
uc008sto.1	Foxe1
uc008stt.1	Anp32b
uc012dds.1	Anp32b
uc008stv.1	Nans
uc008stu.1	Nans
uc008suk.1	Galnt12
uc008sul.1	Galnt12
uc012ddv.2	AB345950
uc029uud.1	AB343474
uc029uue.1	AB353040
uc008sum.1	Col15a1
uc012ddw.1	Col15a1
uc008sun.2	Tgfbr1
uc008suo.2	Tgfbr1
uc008sup.1	Tgfbr1
uc008sur.1	Sec61b
uc008sus.1	AK133250
uc008suu.2	Nr4a3
uc008suv.1	Nr4a3
uc029uuf.2	Nr4a3
uc008sux.2	Stx17
uc012ddx.1	Stx17
uc008svb.2	Invs
uc008sva.2	Invs
uc008svc.2	Invs
uc008suz.2	Invs
uc008svi.2	Msantd3
uc008svh.2	Msantd3
uc008svg.2	Msantd3
uc008svj.2	Msantd3
uc008svk.1	Tmeff1
uc008svl.1	Tmeff1
uc008svm.1	Tmeff1
uc012ddz.1	Cavin4
uc008svp.1	Plppr1
uc012dea.1	Plppr1
uc008svo.1	Plppr1
uc057lhv.1	KY467980
uc033iby.1	Zfp189
uc008svv.3	Zfp189
uc008swb.2	Rnf20
uc008swa.2	Rnf20
uc012dec.1	Rnf20
uc008svz.2	Rnf20
uc008svy.2	Rnf20
uc012dee.1	Cylc2
uc008swk.2	Smc2
uc008swl.2	Smc2
uc008swj.2	Smc2
uc008swm.1	Toporsl
uc029uuh.2	Toporsl
uc008swn.1	Toporsl
uc029uui.1	4930552N02Rik
uc008swo.1	Olfr275
uc008swr.1	Olfr270
uc008sws.2	Nipsnap3a
uc008swt.1	Nipsnap3b
uc057lhw.1	Nipsnap3b
uc008sww.2	4930522O17Rik
uc008swz.2	Slc44a1
uc008sxa.2	Slc44a1
uc008swy.2	Slc44a1
uc008sxb.1	AK008866
uc012deh.1	Fsd1l
uc008sxc.2	Fsd1l
uc008sxd.1	Fsd1l
uc008sxe.1	Fktn
uc008sxf.1	Fktn
uc012dei.1	Fktn
uc008sxg.1	Tal2
uc033icb.1	Tal2
uc008sxh.2	Tmem38b
uc008sxi.1	Zfp462
uc012dej.1	Rad23b
uc012dek.1	Rad23b
uc008sxl.1	AY512912
uc008sxo.2	Actl7a
uc008sxs.1	Fam206a
uc008sxt.1	Fam206a
uc029uul.1	Gm12530
uc056zwc.1	Pakap
uc008syg.3	Palm2
uc012dep.1	Akap2
uc008syj.2	Akap2
uc008syk.2	Akap2
uc008syf.1	Pakap
uc008syl.2	Akap2
uc008sym.2	Akap2
uc008syn.2	Akap2
uc008syh.1	Pakap
uc056zwd.1	AK085097
uc033icd.1	Musk
uc057lih.1	Musk
uc033ici.1	Musk
uc033icj.1	Musk
uc033ick.1	Musk
uc057lig.1	Musk
uc008szl.1	Zkscan16
uc008szn.2	Dnajc25
uc008szo.2	Dnajc25
uc008szp.1	Gng10
uc008szs.1	Ugcg
uc008szr.1	Ugcg
uc033icl.1	Gm12596
uc008szy.3	Hsdl2
uc008szz.2	Hsdl2
uc008tab.2	E130308A19Rik
uc008taa.2	E130308A19Rik
uc008tae.1	Snx30
uc008tah.1	Mup6
uc008tda.1	DQ696944
uc008tdb.2	DQ711988
uc029uvs.1	DQ720093
uc008tdc.1	DQ547780
uc008tdd.2	DQ549875
uc008tde.2	DQ720965
uc008tdf.2	DQ564931
uc029uvt.1	DQ566086
uc008tdg.1	DQ702820
uc008tdh.2	DQ554213
uc008tdi.2	DQ545834
uc029uvu.1	DQ713299
uc008tdj.1	DQ556660
uc008tdk.1	DQ692526
uc008tdl.1	DQ723029
uc008tdm.2	DQ551727
uc008tdn.2	DQ564818
uc008tdo.1	DQ722519
uc008tdp.1	DQ702575
uc029uvv.1	DQ715635
uc008tdq.2	DQ711282
uc008tdr.2	DQ696780
uc008tdt.2	DQ555404
uc029uvw.1	DQ555413
uc008tdu.2	DQ686635
uc008tdv.2	DQ549971
uc029uvx.1	DQ545222
uc008tdw.1	DQ553039
uc008tdx.2	DQ722831
uc029uvy.1	DQ712074
uc029uvz.1	DQ567980
uc029uwa.1	DQ540026
uc008tdy.1	DQ566918
uc029uwb.1	DQ693349
uc008tdz.2	DQ705702
uc008tea.1	DQ721965
uc008teb.2	DQ695053
uc008tec.1	DQ700417
uc029uwc.1	DQ708644
uc029uwd.1	DQ701925
uc008ted.2	DQ727246
uc029uwe.1	DQ565036
uc008tee.2	Slc31a2
uc008teg.2	Slc31a2
uc008tef.2	Slc31a2
uc008ten.2	Slc31a1
uc008tep.1	Slc31a1
uc008ter.1	Prpf4
uc008tew.1	Bspry
uc012dfr.1	Bspry
uc008tex.1	Bspry
uc056zwh.1	AK044938
uc008tfc.1	4933430I17Rik
uc012dft.1	4933430I17Rik
uc012dfu.1	Rgs3
uc008tfd.2	Rgs3
uc008tfe.2	Rgs3
uc008tfi.3	Rgs3
uc008tfh.2	Rgs3
uc008tfg.1	Rgs3
uc008tfk.2	Rgs3
uc008tfl.2	Rgs3
uc012dfv.1	Rgs3
uc008tfj.1	Rgs3
uc008tfn.2	Zfp618
uc008tfm.2	Zfp618
uc008tfo.2	AB346163
uc008tfs.2	Col27a1
uc008tft.2	Col27a1
uc008tfu.2	Col27a1
uc008tfv.2	Col27a1
uc008tfr.1	Col27a1
uc008tfw.2	Col27a1
uc012dfw.1	Mir455
uc008tfx.2	Orm1
uc008tfy.2	Orm1
uc008tfz.1	Orm3
uc012dfx.1	Orm3
uc012dfy.1	Orm3
uc008tga.1	Orm2
uc008tgd.1	AK017104
uc008tgq.2	Atp6v1g1
uc057lir.1	Atp6v1g1
uc008tgu.1	Tmem268
uc008tgv.1	Tmem268
uc008tgs.1	Tmem268
uc008tgt.1	Tmem268
uc012dfz.1	Tmem268
uc008tgr.1	Tmem268
uc008thb.1	Gm11482
uc008thj.1	AK033210
uc008thh.4	AK020205
uc008thi.1	AK038610
uc008thm.1	Pappa
uc012dgb.1	Pappa
uc008thq.2	Trim32
uc008thr.2	Trim32
uc033ics.1	Trim32
uc008thv.2	Tlr4
uc008tim.2	C630043F03Rik
uc033ict.2	Gm38423
uc033icu.1	Gm11239
uc033icv.1	Gm11236
uc033icw.1	Gm11238
uc033icy.1	Gm11239
uc033icx.1	Gm428
uc033ida.2	Gm428
uc008tiy.2	Gm11240
uc029uwh.1	Gm11240
uc008tjh.2	Frmd3
uc008tjg.2	Frmd3
uc012dgi.1	Kdm4c
uc008tjj.2	Kdm4c
uc008tji.2	Kdm4c
uc012dgj.1	Kdm4c
uc056zwl.1	A430085M09Rik
uc008tjq.3	Tyrp1
uc008tjs.2	Tyrp1
uc008tjr.2	Tyrp1
uc008tjt.1	Tyrp1
uc008tju.1	Tyrp1
uc008tjv.1	Lurap1l
uc029uwm.1	Gm5860
uc057lis.1	Gm5860
uc008tku.1	Snapc3
uc008tkv.1	Snapc3
uc012dgp.1	Snapc3
uc008tkt.1	Snapc3
uc008tky.1	Snapc3
uc008tkz.1	Snapc3
uc057liv.1	AK053153
uc008tlc.1	Ccdc171
uc012dgq.1	Ccdc171
uc008tle.1	Ccdc171
uc008tlf.1	Ccdc171
uc008tlb.1	Ccdc171
uc008tld.1	AK029637
uc029uwp.1	AB349811
uc008tll.2	Cntln
uc008tlk.3	Cntln
uc008tlm.2	Cntln
uc008tln.2	Cntln
uc008tlo.2	Sh3gl2
uc008tlp.1	Adamtsl1 
uc009vcq.2	Adamtsl1
uc008tls.3	Adamtsl1
uc008tlr.2	Adamtsl1
uc008tlq.2	Adamtsl1
uc008tlv.2	Saxo1os
uc008tlw.3	Rraga
uc008tmb.3	Dennd4c
uc033idc.1	Dennd4c
uc008tmc.2	Dennd4c
uc008tmd.2	Dennd4c
uc008tmg.3	Acer2
uc008tmf.3	Acer2
uc012dgs.2	Acer2
uc008tmh.2	Acer2
uc008tmu.1	Focad
uc008tmv.1	Focad
uc008tmw.1	Focad
uc008tmt.1	Focad
uc012dgv.1	Mir491
uc029uwr.1	AB350709
uc008tnl.1	Gm13271
uc029uws.1	Gm13286
uc029uwt.1	Gm13283
uc029uwu.1	Gm13290
uc057liw.1	Gm13290
uc057lix.1	Gm13272
uc008tnp.1	Ifnz
uc008tnq.2	Gm13276
uc008tnr.2	Gm13277
uc008tns.4	Gm13278
uc008tnt.2	Gm13275
uc008tnu.4	Gm13279
uc008tnv.3	Gm13285
uc012dgw.1	Gm13285
uc008tnw.2	Gm13288
uc008tnx.2	Ifna7
uc008tny.2	Ifna11
uc008tnz.1	Ifna6
uc008toa.1	Ifna5
uc008tob.2	Ifna4
uc008toc.1	Ifna1
uc012dgy.1	AK144962
uc008toe.2	Wincr1
uc008tof.2	Mtap
uc029uww.2	Gm12610
uc008tol.1	Dmrta1
uc008tom.1	Zfp352
uc033ide.1	Zfp352
uc008tsf.1	Gm12657
uc008tsg.2	Ift74
uc056zwp.1	Ift74
uc012dhb.1	Mir872
uc008tsk.2	Tek
uc008tsj.2	Tek
uc012dhc.2	Tek
uc057lje.1	KY468000
uc008tss.1	AK076859
uc008tsr.1	BC042782
uc057ljg.1	KY468003
uc008tst.1	KY468002
uc008tsy.2	Fggy
uc008tsx.2	Fggy
uc008tsw.2	Fggy
uc012dhd.1	Fggy
uc008ttc.2	Hook1
uc008ttb.1	Hook1
uc008tta.1	Hook1
uc029uyc.1	BC025019
uc057brz.1	AK163898
uc029uyd.1	AB335791
uc008ttu.2	Nfia
uc008ttv.2	Nfia
uc008tty.2	Nfia
uc008tts.2	Nfia
uc008ttw.2	Nfia
uc008ttt.2	Nfia
uc008ttx.1	Nfia
uc008ttz.1	AK002663
uc008tuc.1	Patj
uc008tuh.1	Patj
uc008tug.2	Patj
uc008tub.1	Patj
uc012dhh.1	Patj
uc008tue.1	Patj
uc008tud.1	Patj
uc008tuf.1	Patj
uc008tuj.1	L1td1
uc008tul.2	Kank4os
uc008tum.3	Usp1
uc008tun.3	Usp1
uc008tur.2	Angptl3
uc008tus.1	Angptl3
uc008tuu.1	Atg4c
uc012dhi.1	Atg4c
uc008tut.1	Atg4c
uc056zwr.1	AK086905
uc008tuv.1	Foxd3
uc008tuw.1	Alg6
uc057ljh.1	Efcab7
uc008tva.2	Pgm2
uc008tvb.2	Pgm2
uc008tvd.2	Ror1
uc008tvc.2	Ror1
uc057lji.1	KY468006
uc012dhj.1	Ube2u
uc008tve.1	Ube2u
uc008tvh.2	Cachd1
uc008tvg.1	Cachd1
uc008tvj.1	Raver2
uc008tvi.1	Raver2
uc008tvm.1	0610043K17Rik
uc008tvn.2	Ak4
uc008tvo.2	Ak4
uc008tvp.2	Ak4
uc012dhl.1	Ak4
uc008tvr.2	Dnajc6
uc008tvq.2	Dnajc6
uc008tvs.2	Dnajc6
uc008tvt.1	Dnajc6
uc008tvu.1	Leprot
uc008tvv.1	Leprot
uc008tvw.2	Lepr
uc008tvz.2	Lepr
uc008tvy.2	Lepr
uc008tvx.2	Lepr
uc008twa.1	Lepr
uc008twf.1	Gm12794
uc008twh.2	Gm12789
uc008twj.2	Pde4b
